datetime,load_demand_MW,temperature_C,humidity_%,solar_irradiation_Wm2,population,gni_per_capita_usd,power_price_usd_per_kwh,day_of_week,hour_of_day,is_holiday,season,year,month,week_of_year,lag_1_hour_load,lag_1_day_load,moving_avg_7_day,hour
2022-01-08 22:00:00,342.1472,11.1662,84.5175,0.0,99879.0029,12051.7744,0.1132,5,22,1,Winter,2022,1,1,337.3071,345.2752,284.8656,22
2022-01-08 23:00:00,353.1541,13.772,80.6617,0.0,100211.3311,12344.152,0.1034,5,23,1,Winter,2022,1,1,342.1472,343.1448,285.1108,23
2022-01-09 00:00:00,335.5985,12.7428,83.6449,0.0,99594.0542,12408.8746,0.1051,6,0,1,Winter,2022,1,1,353.1541,349.742,285.0548,0
2022-01-09 01:00:00,322.7317,9.8232,72.283,19.969,99923.2757,12101.781,0.1097,6,1,1,Winter,2022,1,1,335.5985,342.6523,285.0223,1
2022-01-09 02:00:00,312.9091,12.661,75.8109,38.5772,100225.0386,12059.1787,0.1169,6,2,1,Winter,2022,1,1,322.7317,315.4918,284.8833,2
2022-01-09 03:00:00,282.9146,13.0853,79.5897,54.5564,98459.4286,12133.2266,0.1081,6,3,1,Winter,2022,1,1,312.9091,324.6029,284.7516,3
2022-01-09 04:00:00,316.0118,10.5469,83.2477,66.8177,99690.1446,11922.9431,0.1165,6,4,1,Winter,2022,1,1,282.9146,321.116,284.8524,4
2022-01-09 05:00:00,298.7999,12.6221,76.7168,74.5254,100082.4936,11820.7937,0.1116,6,5,1,Winter,2022,1,1,316.0118,292.9844,284.7984,5
2022-01-09 06:00:00,290.6525,12.431,77.0307,77.1544,99961.242,12067.6561,0.1058,6,6,1,Winter,2022,1,1,298.7999,293.4775,284.9369,6
2022-01-09 07:00:00,279.8538,10.0287,80.8787,74.5254,99773.8018,11962.318,0.1079,6,7,1,Winter,2022,1,1,290.6525,245.3913,284.8381,7
2022-01-09 08:00:00,287.7191,13.0302,71.8136,66.8177,100294.576,12508.4525,0.1132,6,8,1,Winter,2022,1,1,279.8538,235.6183,284.9783,8
2022-01-09 09:00:00,239.1503,13.4362,85.48,54.5564,99646.1438,12063.0671,0.1142,6,9,1,Winter,2022,1,1,287.7191,250.7801,284.7159,9
2022-01-09 10:00:00,251.5768,14.4807,73.0473,38.5772,99389.0463,12245.4502,0.1147,6,10,1,Winter,2022,1,1,239.1503,234.0429,284.7939,10
2022-01-09 11:00:00,228.6188,14.4222,67.85,19.969,100591.8831,12028.6672,0.1111,6,11,1,Winter,2022,1,1,251.5768,261.6097,284.7406,11
2022-01-09 12:00:00,197.4183,9.5593,77.4933,0.0,100521.3243,12510.7559,0.1122,6,12,1,Winter,2022,1,1,228.6188,230.0732,284.5607,12
2022-01-09 13:00:00,227.602,10.439,85.9353,0.0,99700.4255,12115.5277,0.1213,6,13,1,Winter,2022,1,1,197.4183,256.52,284.5321,13
2022-01-09 14:00:00,268.4604,13.3447,80.3752,0.0,99965.6527,11905.5773,0.122,6,14,1,Winter,2022,1,1,227.602,236.0625,284.6525,14
2022-01-09 15:00:00,243.2816,13.3422,81.1984,0.0,100422.9948,12288.3596,0.1102,6,15,1,Winter,2022,1,1,268.4604,253.6041,284.4252,15
2022-01-09 16:00:00,240.6253,13.3447,77.6499,0.0,100022.0172,12206.1974,0.1012,6,16,1,Winter,2022,1,1,243.2816,247.3833,284.1647,16
2022-01-09 17:00:00,281.7616,20.0201,76.6811,0.0,100265.1038,12394.9223,0.1106,6,17,1,Winter,2022,1,1,240.6253,267.1475,284.1603,17
2022-01-09 18:00:00,303.6127,13.4564,69.7184,0.0,100237.7834,12123.4856,0.1106,6,18,1,Winter,2022,1,1,281.7616,268.227,284.4141,18
2022-01-09 19:00:00,310.6226,14.5858,66.146,0.0,99840.4149,12175.8842,0.1037,6,19,1,Winter,2022,1,1,303.6127,276.3677,284.5716,19
2022-01-09 20:00:00,335.6913,14.2226,78.4243,0.0,100257.962,11852.8304,0.1106,6,20,1,Winter,2022,1,1,310.6226,325.3901,284.6749,20
2022-01-09 21:00:00,298.2535,13.6174,84.0057,0.0,99517.5282,12321.4062,0.1048,6,21,1,Winter,2022,1,1,335.6913,337.3071,284.6607,21
2022-01-09 22:00:00,353.1752,11.6841,79.1636,0.0,100197.1372,12166.8515,0.1119,6,22,1,Winter,2022,1,1,298.2535,342.1472,284.841,22
2022-01-09 23:00:00,289.9846,13.8326,80.561,0.0,99962.9512,12129.4692,0.113,6,23,1,Winter,2022,1,1,353.1752,353.1541,284.5685,23
2022-01-10 00:00:00,289.2314,11.0237,85.5661,0.0,99819.6398,12125.435,0.1126,0,0,0,Winter,2022,1,2,289.9846,335.5985,284.0794,0
2022-01-10 01:00:00,301.2965,12.0958,79.2914,22.167,99376.6321,12114.8373,0.1149,0,1,0,Winter,2022,1,2,289.2314,322.7317,283.9182,1
2022-01-10 02:00:00,335.5943,11.5987,77.0343,42.8233,100065.8296,12341.0971,0.1123,0,2,0,Winter,2022,1,2,301.2965,312.9091,284.1798,2
2022-01-10 03:00:00,289.479,12.7331,73.5549,60.5613,100019.2651,11986.1753,0.1139,0,3,0,Winter,2022,1,2,335.5943,282.9146,283.9163,3
2022-01-10 04:00:00,294.5054,17.1987,87.7586,74.1721,99580.1818,12319.9919,0.1165,0,4,0,Winter,2022,1,2,289.479,316.0118,283.7165,4
2022-01-10 05:00:00,284.8058,8.8349,80.2803,82.7282,99201.5641,11850.2242,0.1078,0,5,0,Winter,2022,1,2,294.5054,298.7999,283.3679,5
2022-01-10 06:00:00,300.0189,13.9419,72.9295,85.6466,99177.7624,11787.9816,0.1093,0,6,0,Winter,2022,1,2,284.8058,290.6525,283.5265,6
2022-01-10 07:00:00,295.7564,9.344,71.7917,82.7282,99872.9635,12453.4388,0.1082,0,7,0,Winter,2022,1,2,300.0189,279.8538,283.8329,7
2022-01-10 08:00:00,273.6804,11.6255,83.9128,74.1721,100153.2488,11966.7169,0.1063,0,8,0,Winter,2022,1,2,295.7564,287.7191,283.8874,8
2022-01-10 09:00:00,221.6645,14.7473,72.4603,60.5613,100924.9858,12192.452,0.1085,0,9,0,Winter,2022,1,2,273.6804,239.1503,283.6774,9
2022-01-10 10:00:00,240.5463,12.698,86.9167,42.8233,99977.4226,12117.6922,0.1142,0,10,0,Winter,2022,1,2,221.6645,251.5768,283.6046,10
2022-01-10 11:00:00,230.3414,10.4139,63.8652,22.167,99187.307,12240.1279,0.1136,0,11,0,Winter,2022,1,2,240.5463,228.6188,283.6219,11
2022-01-10 12:00:00,226.867,11.1388,84.7605,0.0,99896.5409,12181.573,0.1015,0,12,0,Winter,2022,1,2,230.3414,197.4183,283.5523,12
2022-01-10 13:00:00,233.3292,13.9286,80.082,0.0,100625.6824,12379.8951,0.1186,0,13,0,Winter,2022,1,2,226.867,227.602,283.5389,13
2022-01-10 14:00:00,229.4979,11.1087,78.2405,0.0,99658.6022,11885.4536,0.1142,0,14,0,Winter,2022,1,2,233.3292,268.4604,283.5555,14
2022-01-10 15:00:00,233.5997,13.0023,76.7702,0.0,100559.3018,12305.4794,0.1111,0,15,0,Winter,2022,1,2,229.4979,243.2816,283.6141,15
2022-01-10 16:00:00,246.2338,12.6605,87.1012,0.0,100087.8624,12161.0324,0.1031,0,16,0,Winter,2022,1,2,233.5997,240.6253,283.5768,16
2022-01-10 17:00:00,254.5106,11.2662,81.1828,0.0,100323.4408,11864.8413,0.1041,0,17,0,Winter,2022,1,2,246.2338,281.7616,283.5045,17
2022-01-10 18:00:00,306.8145,16.8573,73.1315,0.0,100929.428,12065.3129,0.1175,0,18,0,Winter,2022,1,2,254.5106,303.6127,283.5602,18
2022-01-10 19:00:00,297.8644,13.8372,69.053,0.0,99081.368,11850.5152,0.115,0,19,0,Winter,2022,1,2,306.8145,310.6226,283.5739,19
2022-01-10 20:00:00,325.9053,8.5191,78.534,0.0,100448.2521,11836.6475,0.1156,0,20,0,Winter,2022,1,2,297.8644,335.6913,283.7429,20
2022-01-10 21:00:00,340.3932,12.9423,77.6422,0.0,99952.6494,12083.966,0.1093,0,21,0,Winter,2022,1,2,325.9053,298.2535,283.8255,21
2022-01-10 22:00:00,355.6234,11.2458,70.0482,0.0,99525.4097,12408.5606,0.1165,0,22,0,Winter,2022,1,2,340.3932,353.1752,284.0189,22
2022-01-10 23:00:00,307.0654,14.2743,77.3706,0.0,99949.6827,12233.8176,0.1032,0,23,0,Winter,2022,1,2,355.6234,289.9846,283.9505,23
2022-01-11 00:00:00,338.3821,11.2384,74.9742,0.0,100845.4855,12448.1024,0.1038,1,0,0,Winter,2022,1,2,307.0654,289.2314,283.947,0
2022-01-11 01:00:00,306.4033,12.5939,77.8903,24.3583,100667.473,12203.4169,0.115,1,1,0,Winter,2022,1,2,338.3821,301.2965,283.7152,1
2022-01-11 02:00:00,362.5143,13.8334,81.4735,47.0567,98999.6428,12498.1802,0.1054,1,2,0,Winter,2022,1,2,306.4033,335.5943,283.9388,2
2022-01-11 03:00:00,328.818,14.5549,85.3069,66.5482,99615.0801,12477.5457,0.1098,1,3,0,Winter,2022,1,2,362.5143,289.479,283.7878,3
2022-01-11 04:00:00,296.1059,10.4228,82.3883,81.5046,100471.4471,11998.2271,0.1011,1,4,0,Winter,2022,1,2,328.818,294.5054,283.5663,4
2022-01-11 05:00:00,290.4428,12.1544,74.2367,90.9065,99989.128,12202.4268,0.0958,1,5,0,Winter,2022,1,2,296.1059,284.8058,283.4705,5
2022-01-11 06:00:00,298.8171,11.8735,79.6885,94.1134,99990.9933,12043.7411,0.1049,1,6,0,Winter,2022,1,2,290.4428,300.0189,283.599,6
2022-01-11 07:00:00,262.0024,11.5167,78.1594,90.9065,99215.8368,12159.2631,0.1081,1,7,0,Winter,2022,1,2,298.8171,295.7564,283.7885,7
2022-01-11 08:00:00,234.6786,16.3543,71.1832,81.5046,99627.2616,12519.8692,0.1054,1,8,0,Winter,2022,1,2,262.0024,273.6804,283.7981,8
2022-01-11 09:00:00,256.5046,13.6334,79.835,66.5482,99320.8971,12059.9041,0.1131,1,9,0,Winter,2022,1,2,234.6786,221.6645,283.743,9
2022-01-11 10:00:00,260.3697,10.3016,87.1272,47.0567,99173.3413,11950.995,0.1151,1,10,0,Winter,2022,1,2,256.5046,240.5463,283.9582,10
2022-01-11 11:00:00,234.1688,14.6591,78.006,24.3583,99371.131,11964.2262,0.1131,1,11,0,Winter,2022,1,2,260.3697,230.3414,283.9111,11
2022-01-11 12:00:00,252.5747,17.0677,69.873,0.0,99535.9511,12109.1332,0.1042,1,12,0,Winter,2022,1,2,234.1688,226.867,284.1177,12
2022-01-11 13:00:00,223.9188,14.8883,77.9952,0.0,99619.4433,12937.3026,0.1126,1,13,0,Winter,2022,1,2,252.5747,233.3292,284.0787,13
2022-01-11 14:00:00,242.5761,9.7847,71.7753,0.0,99578.9351,12482.7912,0.1039,1,14,0,Winter,2022,1,2,223.9188,229.4979,284.1504,14
2022-01-11 15:00:00,247.9206,11.8549,82.1619,0.0,100510.228,11613.6365,0.1193,1,15,0,Winter,2022,1,2,242.5761,233.5997,284.0549,15
2022-01-11 16:00:00,251.5323,15.3572,80.4682,0.0,99546.4279,12181.0658,0.1102,1,16,0,Winter,2022,1,2,247.9206,246.2338,283.8999,16
2022-01-11 17:00:00,250.7752,11.4081,76.9893,0.0,100713.0923,12062.4349,0.1057,1,17,0,Winter,2022,1,2,251.5323,254.5106,283.9788,17
2022-01-11 18:00:00,269.4061,13.711,76.1881,0.0,99758.0121,12385.4912,0.1103,1,18,0,Winter,2022,1,2,250.7752,306.8145,283.7296,18
2022-01-11 19:00:00,283.3887,14.3727,76.7827,0.0,100219.5993,11952.4261,0.1108,1,19,0,Winter,2022,1,2,269.4061,297.8644,283.6752,19
2022-01-11 20:00:00,297.9277,10.9695,77.8853,0.0,100235.5715,11980.9391,0.1135,1,20,0,Winter,2022,1,2,283.3887,325.9053,283.4988,20
2022-01-11 21:00:00,316.7776,12.7043,73.9827,0.0,99551.0783,12073.9295,0.1006,1,21,0,Winter,2022,1,2,297.9277,340.3932,283.355,21
2022-01-11 22:00:00,328.0896,6.3409,70.9051,0.0,99835.9547,12049.8854,0.1065,1,22,0,Winter,2022,1,2,316.7776,355.6234,283.4378,22
2022-01-11 23:00:00,331.4806,10.7746,83.5374,0.0,99748.5281,12318.5356,0.1124,1,23,0,Winter,2022,1,2,328.0896,307.0654,283.2497,23
2022-01-12 00:00:00,331.4034,12.5714,76.105,0.0,100186.2204,12138.1943,0.1139,2,0,0,Winter,2022,1,2,331.4806,338.3821,283.4549,0
2022-01-12 01:00:00,330.223,10.581,78.8672,26.5425,99935.5778,12405.754,0.1264,2,1,0,Winter,2022,1,2,331.4034,306.4033,283.5805,1
2022-01-12 02:00:00,310.502,16.3414,79.4584,51.2761,99625.8009,12043.0358,0.1169,2,2,0,Winter,2022,1,2,330.223,362.5143,283.5437,2
2022-01-12 03:00:00,320.3909,10.2163,79.6421,72.5154,100059.5291,12378.2563,0.1066,2,3,0,Winter,2022,1,2,310.502,328.818,283.7066,3
2022-01-12 04:00:00,278.1287,12.1965,72.1629,88.8129,100169.808,11973.6947,0.1189,2,4,0,Winter,2022,1,2,320.3909,296.1059,283.7049,4
2022-01-12 05:00:00,278.4851,13.338,69.6528,99.0579,100925.0223,12328.0552,0.1129,2,5,0,Winter,2022,1,2,278.1287,290.4428,283.4855,5
2022-01-12 06:00:00,264.6432,15.9591,75.0885,102.5522,100034.0632,12105.1275,0.1168,2,6,0,Winter,2022,1,2,278.4851,298.8171,283.4472,6
2022-01-12 07:00:00,256.7374,10.2048,80.0106,99.0579,100005.0042,12383.4316,0.1123,2,7,0,Winter,2022,1,2,264.6432,262.0024,283.3786,7
2022-01-12 08:00:00,266.1687,15.4029,74.3922,88.8129,100214.1993,11716.9204,0.1172,2,8,0,Winter,2022,1,2,256.7374,234.6786,283.3321,8
2022-01-12 09:00:00,251.8046,13.097,76.2574,72.5154,99525.2988,12048.4533,0.1154,2,9,0,Winter,2022,1,2,266.1687,256.5046,283.2265,9
2022-01-12 10:00:00,241.1196,11.1136,88.6685,51.2761,99137.2452,12438.7695,0.1128,2,10,0,Winter,2022,1,2,251.8046,260.3697,283.0542,10
2022-01-12 11:00:00,254.2415,14.0008,68.8049,26.5425,99843.949,12164.7358,0.1078,2,11,0,Winter,2022,1,2,241.1196,234.1688,283.301,11
2022-01-12 12:00:00,238.071,13.4747,74.2568,0.0,100536.0495,11864.853,0.1078,2,12,0,Winter,2022,1,2,254.2415,252.5747,283.1537,12
2022-01-12 13:00:00,211.2483,11.8761,87.515,0.0,100616.7759,12063.7069,0.1053,2,13,0,Winter,2022,1,2,238.071,223.9188,282.9939,13
2022-01-12 14:00:00,240.5598,13.2162,77.809,0.0,99060.3076,12281.8214,0.1096,2,14,0,Winter,2022,1,2,211.2483,242.5761,282.9833,14
2022-01-12 15:00:00,229.7861,12.3059,74.5021,0.0,100333.0397,12042.9221,0.1155,2,15,0,Winter,2022,1,2,240.5598,247.9206,282.932,15
2022-01-12 16:00:00,249.7945,13.3036,83.8758,0.0,98907.601,12437.315,0.1129,2,16,0,Winter,2022,1,2,229.7861,251.5323,282.8544,16
2022-01-12 17:00:00,278.7258,14.4008,78.3081,0.0,100229.5903,12422.1247,0.1061,2,17,0,Winter,2022,1,2,249.7945,250.7752,282.7019,17
2022-01-12 18:00:00,281.8587,16.2486,76.2905,0.0,100199.6797,12338.6474,0.1148,2,18,0,Winter,2022,1,2,278.7258,269.4061,282.6181,18
2022-01-12 19:00:00,307.3991,10.6009,78.9938,0.0,99138.01,12411.2726,0.1041,2,19,0,Winter,2022,1,2,281.8587,283.3887,282.5583,19
2022-01-12 20:00:00,311.4158,17.3426,74.7415,0.0,100500.0231,12102.0684,0.1117,2,20,0,Winter,2022,1,2,307.3991,297.9277,282.6892,20
2022-01-12 21:00:00,287.773,9.1724,72.9445,0.0,100871.918,12502.5292,0.117,2,21,0,Winter,2022,1,2,311.4158,316.7776,282.5594,21
2022-01-12 22:00:00,318.5537,12.773,77.464,0.0,99968.7598,12420.2306,0.1041,2,22,0,Winter,2022,1,2,287.773,328.0896,282.4931,22
2022-01-12 23:00:00,346.2364,14.2532,72.977,0.0,100070.4999,12179.329,0.1109,2,23,0,Winter,2022,1,2,318.5537,331.4806,282.5046,23
2022-01-13 00:00:00,342.5962,13.8908,78.2653,0.0,100739.5581,11896.6311,0.1065,3,0,0,Winter,2022,1,2,346.2364,331.4034,282.5267,0
2022-01-13 01:00:00,308.9106,12.0834,79.9838,28.7188,99436.834,11748.5734,0.1181,3,1,0,Winter,2022,1,2,342.5962,330.223,282.1834,1
2022-01-13 02:00:00,315.8079,12.9126,82.4771,55.4804,99449.4613,12419.8556,0.1212,3,2,0,Winter,2022,1,2,308.9106,310.502,282.1975,2
2022-01-13 03:00:00,320.5067,12.3428,83.8514,78.4611,99580.3082,11899.7087,0.1128,3,3,0,Winter,2022,1,2,315.8079,320.3909,282.1774,3
2022-01-13 04:00:00,297.7766,12.1501,76.1831,96.0948,100018.5411,12037.6611,0.1144,3,4,0,Winter,2022,1,2,320.5067,278.1287,282.056,4
2022-01-13 05:00:00,289.4598,15.028,80.7089,107.1799,100017.2079,12317.3378,0.1168,3,5,0,Winter,2022,1,2,297.7766,278.4851,282.0526,5
2022-01-13 06:00:00,287.7962,14.0429,80.6744,110.9608,99723.3549,11961.9692,0.1138,3,6,0,Winter,2022,1,2,289.4598,264.6432,282.0981,6
2022-01-13 07:00:00,305.7285,11.943,79.8509,107.1799,99849.7598,12708.7885,0.1059,3,7,0,Winter,2022,1,2,287.7962,256.7374,282.3948,7
2022-01-13 08:00:00,266.0193,15.128,75.8145,96.0948,99730.2159,12269.4112,0.1078,3,8,0,Winter,2022,1,2,305.7285,266.1687,282.4195,8
2022-01-13 09:00:00,263.5583,13.9434,73.0715,78.4611,99754.1,12517.5401,0.1077,3,9,0,Winter,2022,1,2,266.0193,251.8046,282.6785,9
2022-01-13 10:00:00,222.2193,14.9545,80.7218,55.4804,99615.7393,12430.4389,0.1013,3,10,0,Winter,2022,1,2,263.5583,241.1196,282.379,10
2022-01-13 11:00:00,213.1961,14.5881,69.6775,28.7188,99619.7801,11714.3282,0.1149,3,11,0,Winter,2022,1,2,222.2193,254.2415,282.2905,11
2022-01-13 12:00:00,215.2651,11.6708,76.8726,0.0,98999.5281,12370.8125,0.1037,3,12,0,Winter,2022,1,2,213.1961,238.071,282.2887,12
2022-01-13 13:00:00,234.6653,12.2085,65.4436,0.0,99888.1625,12218.6943,0.1141,3,13,0,Winter,2022,1,2,215.2651,211.2483,282.4821,13
2022-01-13 14:00:00,247.1884,14.8234,71.5298,0.0,99022.2103,12209.4278,0.1064,3,14,0,Winter,2022,1,2,234.6653,240.5598,282.5896,14
2022-01-13 15:00:00,259.3807,14.5496,73.8261,0.0,100375.2796,12216.8416,0.1089,3,15,0,Winter,2022,1,2,247.1884,229.7861,282.6833,15
2022-01-13 16:00:00,274.3619,13.287,83.6954,0.0,99720.0411,12432.8644,0.1128,3,16,0,Winter,2022,1,2,259.3807,249.7945,282.753,16
2022-01-13 17:00:00,294.4975,13.5635,81.6523,0.0,99940.2952,12550.9954,0.1176,3,17,0,Winter,2022,1,2,274.3619,278.7258,282.9359,17
2022-01-13 18:00:00,243.7126,15.8842,75.4421,0.0,99813.3952,11983.4972,0.1143,3,18,0,Winter,2022,1,2,294.4975,281.8587,282.3489,18
2022-01-13 19:00:00,274.8367,12.1457,81.8586,0.0,99877.9431,12237.382,0.1094,3,19,0,Winter,2022,1,2,243.7126,307.3991,282.3919,19
2022-01-13 20:00:00,340.6839,14.423,82.6499,0.0,100631.6874,12502.3063,0.1098,3,20,0,Winter,2022,1,2,274.8367,311.4158,282.5101,20
2022-01-13 21:00:00,325.5768,12.9244,77.4085,0.0,99324.2518,12180.4392,0.1041,3,21,0,Winter,2022,1,2,340.6839,287.773,282.4854,21
2022-01-13 22:00:00,326.2254,12.8935,71.2899,0.0,99188.3415,12262.5177,0.1132,3,22,0,Winter,2022,1,2,325.5768,318.5537,282.6476,22
2022-01-13 23:00:00,288.342,15.5264,77.1722,0.0,100059.6862,12265.3786,0.1096,3,23,0,Winter,2022,1,2,326.2254,346.2364,282.4362,23
2022-01-14 00:00:00,308.3406,15.2309,77.8938,0.0,99752.0601,12661.6269,0.1053,4,0,0,Winter,2022,1,2,288.342,342.5962,282.001,0
2022-01-14 01:00:00,351.9283,15.2071,72.221,30.8865,100179.812,12388.3447,0.1139,4,1,0,Winter,2022,1,2,308.3406,308.9106,282.197,1
2022-01-14 02:00:00,317.9625,16.191,80.2185,59.6682,100358.2886,12652.7968,0.1171,4,2,0,Winter,2022,1,2,351.9283,315.8079,281.926,2
2022-01-14 03:00:00,329.127,13.6221,79.7823,84.3836,99446.8284,12587.3924,0.1091,4,3,0,Winter,2022,1,2,317.9625,320.5067,282.0243,3
2022-01-14 04:00:00,300.2799,14.944,80.6085,103.3483,100301.6944,12193.2644,0.1072,4,4,0,Winter,2022,1,2,329.127,297.7766,281.9736,4
2022-01-14 05:00:00,339.1261,12.9596,79.7779,115.2701,99489.0283,12298.829,0.1071,4,5,0,Winter,2022,1,2,300.2799,289.4598,282.277,5
2022-01-14 06:00:00,281.6231,14.2284,82.0325,119.3364,100037.2876,12649.1038,0.112,4,6,0,Winter,2022,1,2,339.1261,287.7962,282.3761,6
2022-01-14 07:00:00,240.6742,13.3198,77.4866,115.2701,99381.5431,12010.327,0.104,4,7,0,Winter,2022,1,2,281.6231,305.7285,282.3537,7
2022-01-14 08:00:00,269.6774,13.7741,79.3922,103.3483,100066.0719,12390.8952,0.1104,4,8,0,Winter,2022,1,2,240.6742,266.0193,282.504,8
2022-01-14 09:00:00,250.6083,14.7704,76.3945,84.3836,99989.5614,12392.9078,0.108,4,9,0,Winter,2022,1,2,269.6774,263.5583,282.437,9
2022-01-14 10:00:00,227.5809,11.9437,75.4607,59.6682,99448.5353,12183.3925,0.1125,4,10,0,Winter,2022,1,2,250.6083,222.2193,282.3149,10
2022-01-14 11:00:00,239.0746,17.7649,85.0745,30.8865,99320.7943,12162.5873,0.1129,4,11,0,Winter,2022,1,2,227.5809,213.1961,282.3851,11
2022-01-14 12:00:00,256.2556,11.5681,68.1644,0.0,100375.3193,12190.0309,0.1044,4,12,0,Winter,2022,1,2,239.0746,215.2651,282.2888,12
2022-01-14 13:00:00,227.6591,11.1517,82.767,0.0,99773.4998,12379.1621,0.1133,4,13,0,Winter,2022,1,2,256.2556,234.6653,282.3485,13
2022-01-14 14:00:00,222.9627,15.8963,75.2805,0.0,100506.0155,12533.2656,0.1123,4,14,0,Winter,2022,1,2,227.6591,247.1884,282.1943,14
2022-01-14 15:00:00,253.9742,15.1634,74.633,0.0,99728.3031,12386.4756,0.109,4,15,0,Winter,2022,1,2,222.9627,259.3807,282.3834,15
2022-01-14 16:00:00,245.6665,14.8283,79.6911,0.0,100651.0899,11987.1188,0.1078,4,16,0,Winter,2022,1,2,253.9742,274.3619,282.2854,16
2022-01-14 17:00:00,279.7496,14.8368,70.9352,0.0,99525.8052,12539.8436,0.1079,4,17,0,Winter,2022,1,2,245.6665,294.4975,282.2754,17
2022-01-14 18:00:00,309.8268,13.5556,74.3031,0.0,100736.3733,12477.2582,0.1091,4,18,0,Winter,2022,1,2,279.7496,243.7126,282.4644,18
2022-01-14 19:00:00,273.7481,11.7856,74.1375,0.0,100087.1859,12189.5525,0.1053,4,19,0,Winter,2022,1,2,309.8268,274.8367,282.3196,19
2022-01-14 20:00:00,271.7625,13.7317,77.2762,0.0,100199.8984,12107.7774,0.1066,4,20,0,Winter,2022,1,2,273.7481,340.6839,282.1662,20
2022-01-14 21:00:00,365.0112,12.2258,74.3626,0.0,99497.9877,12057.0366,0.111,4,21,0,Winter,2022,1,2,271.7625,325.5768,282.3377,21
2022-01-14 22:00:00,327.8082,15.5303,86.3888,0.0,100364.6076,12453.5402,0.1071,4,22,0,Winter,2022,1,2,365.0112,326.2254,282.2338,22
2022-01-14 23:00:00,303.7994,13.286,87.3683,0.0,100381.9641,11862.7965,0.1144,4,23,0,Winter,2022,1,2,327.8082,288.342,281.9996,23
2022-01-15 00:00:00,315.5321,12.1793,68.4363,0.0,99837.7826,12475.1273,0.1093,5,0,1,Winter,2022,1,2,303.7994,308.3406,281.7959,0
2022-01-15 01:00:00,321.0129,13.1875,81.2679,33.0451,98933.0023,12165.0874,0.1076,5,1,1,Winter,2022,1,2,315.5321,351.9283,281.6671,1
2022-01-15 02:00:00,331.819,14.6562,82.8396,63.8383,99443.3357,12312.3344,0.1117,5,2,1,Winter,2022,1,2,321.0129,317.9625,281.7643,2
2022-01-15 03:00:00,268.9945,12.7029,81.2612,90.281,99443.2597,11571.0774,0.108,5,3,1,Winter,2022,1,2,331.819,329.127,281.4333,3
2022-01-15 04:00:00,322.4908,12.1859,75.2557,110.5712,100224.6764,11900.6857,0.1061,5,4,1,Winter,2022,1,2,268.9945,300.2799,281.4415,4
2022-01-15 05:00:00,283.1606,14.3177,77.3258,123.3262,99767.4838,12119.4792,0.1083,5,5,1,Winter,2022,1,2,322.4908,339.1261,281.383,5
2022-01-15 06:00:00,314.3832,14.3202,74.8049,127.6766,99777.1951,12072.8748,0.0998,5,6,1,Winter,2022,1,2,283.1606,281.6231,281.5075,6
2022-01-15 07:00:00,278.2559,12.8164,76.445,123.3262,99716.8439,12407.0381,0.1001,5,7,1,Winter,2022,1,2,314.3832,240.6742,281.7031,7
2022-01-15 08:00:00,277.5834,12.8882,72.4964,110.5712,100734.6451,12315.9936,0.1054,5,8,1,Winter,2022,1,2,278.2559,269.6774,281.9529,8
2022-01-15 09:00:00,243.7184,14.2944,77.9723,90.281,100022.676,12642.166,0.104,5,9,1,Winter,2022,1,2,277.5834,250.6083,281.9108,9
2022-01-15 10:00:00,245.7614,10.9341,71.0323,63.8383,100098.8702,12358.0195,0.1133,5,10,1,Winter,2022,1,2,243.7184,227.5809,281.9806,10
2022-01-15 11:00:00,261.6332,11.0154,77.5456,33.0451,99690.3052,12125.337,0.1163,5,11,1,Winter,2022,1,2,245.7614,239.0746,281.9807,11
2022-01-15 12:00:00,217.4626,12.3934,72.3034,0.0,99985.1807,12500.0226,0.1116,5,12,1,Winter,2022,1,2,261.6332,256.2556,281.9057,12
2022-01-15 13:00:00,243.3734,13.4034,79.5804,0.0,99512.1553,12162.7406,0.1005,5,13,1,Winter,2022,1,2,217.4626,227.6591,281.8274,13
2022-01-15 14:00:00,252.0991,14.4521,75.1492,0.0,100171.8623,12151.2557,0.103,5,14,1,Winter,2022,1,2,243.3734,222.9627,281.9229,14
2022-01-15 15:00:00,276.2846,16.781,79.9992,0.0,99426.7232,12255.7779,0.1118,5,15,1,Winter,2022,1,2,252.0991,253.9742,282.0579,15
2022-01-15 16:00:00,244.7695,15.5456,83.9542,0.0,100372.1099,12579.1917,0.1091,5,16,1,Winter,2022,1,2,276.2846,245.6665,282.0423,16
2022-01-15 17:00:00,250.8981,13.5104,86.4935,0.0,99632.5239,12465.5634,0.1007,5,17,1,Winter,2022,1,2,244.7695,279.7496,281.9456,17
2022-01-15 18:00:00,310.9083,13.7923,65.9062,0.0,100474.1964,12459.3293,0.1057,5,18,1,Winter,2022,1,2,250.8981,309.8268,282.1997,18
2022-01-15 19:00:00,292.0396,11.8252,74.3753,0.0,100953.6471,12647.4558,0.1046,5,19,1,Winter,2022,1,2,310.9083,273.7481,282.2929,19
2022-01-15 20:00:00,290.8103,13.7933,77.0308,0.0,100000.5506,12454.589,0.1173,5,20,1,Winter,2022,1,2,292.0396,271.7625,282.0871,20
2022-01-15 21:00:00,307.8186,13.253,80.8479,0.0,100655.8076,12009.6625,0.1135,5,21,1,Winter,2022,1,2,290.8103,365.0112,281.9116,21
